enrollment_id,user_id,course_id,enrollment_date,status,progress_percent
E000573,S1259,C012,2023-11-25,enrolled,13
E000574,S3147,C096,2025-06-08,in_progress,98
E000575,S2604,C161,2023-11-06,completed,28
E000576,S2443,C198,2025-05-02,dropped,0
E000577,S1312,C160,2023-05-03,enrolled,0
E000578,S3841,C048,2023-11-08,completed,82
E000579,S2031,C099,2025-05-09,enrolled,33
E000580,S4539,C138,2021-11-24,in_progress,44
E000581,S0203,C087,2024-10-13,completed,15
E000582,S3538,C017,2025-10-09,in_progress,98
E000583,S4894,C077,2025-02-10,completed,77
E000584,S4869,C101,2025-06-21,in_progress,36
E000585,S3813,C136,2023-05-29,in_progress,24
E000586,S4842,C002,2024-10-16,in_progress,75
E000587,S4244,C046,2024-04-28,in_progress,11
E000588,S1203,C032,2023-10-28,in_progress,3
E000589,S4890,C135,2023-10-19,enrolled,92
E000590,S3239,C138,2024-08-22,enrolled,63
E000591,S0986,C170,2025-06-04,completed,79
E000592,S3814,C024,2024-12-07,in_progress,23
E000593,S0842,C026,2024-07-11,in_progress,94
E000594,S2149,C040,2025-09-26,enrolled,43
E000595,S4714,C111,2023-05-29,in_progress,24
E000596,S3467,C101,2022-09-16,enrolled,58
E000597,S0178,C162,2024-03-23,enrolled,14
E000598,S3119,C162,2024-10-06,enrolled,8
E000599,S3655,C082,2025-08-09,enrolled,60
E000600,S2693,C162,2024-08-23,dropped,37
E000601,S1029,C013,2023-04-06,enrolled,94
E000602,S2974,C120,2025-07-02,enrolled,25
E000603,S3183,C112,2025-09-04,enrolled,79
E000604,S1397,C012,2025-06-13,dropped,27
E000605,S4728,C182,2023-12-08,completed,72
E000606,S1260,C021,2023-07-26,completed,9
E000607,S1985,C098,2025-08-07,dropped,32
E000608,S4821,C034,2023-05-25,enrolled,24
E000609,S4825,C047,2025-02-24,enrolled,9
E000610,S0780,C122,2025-08-11,enrolled,2
E000611,S0942,C060,2025-05-03,completed,95
E000612,S2890,C015,2025-09-30,completed,52
E000613,S4987,C115,2024-12-22,completed,81
E000614,S4736,C135,2025-03-07,in_progress,5
E000615,S0762,C073,2025-09-13,in_progress,72
E000616,S1182,C068,2024-06-07,enrolled,17
E000617,S4257,C139,2025-01-01,completed,55
E000618,S1316,C077,2024-06-08,enrolled,33
E000619,S0619,C185,2024-08-30,completed,46
E000620,S4522,C116,2023-11-27,enrolled,36
E000621,S2662,C048,2025-03-29,dropped,14
E000622,S0802,C021,2025-06-04,dropped,33
E000623,S3756,C028,2025-04-09,in_progress,43
E000624,S1354,C011,2024-07-25,enrolled,23
E000625,S4359,C187,2024-11-26,enrolled,0
E000626,S3987,C127,2023-09-15,in_progress,64
E000627,S1836,C035,2024-04-13,completed,94
E000628,S3632,C131,2024-07-21,enrolled,4
E000629,S1946,C123,2022-11-12,in_progress,40
E000630,S4117,C073,2025-01-16,enrolled,7
E000631,S2602,C193,2024-09-04,in_progress,36
E000632,S1249,C080,2024-10-26,in_progress,42
E000633,S4152,C166,2025-04-20,enrolled,29
E000634,S4696,C108,2023-07-08,enrolled,3
E000635,S3560,C079,2024-09-11,enrolled,55
E000636,S0194,C090,2023-10-27,completed,22
E000637,S4331,C105,2025-04-04,enrolled,48
E000638,S2646,C103,2024-08-26,in_progress,66
E000639,S2361,C180,2025-08-09,in_progress,83
E000640,S1678,C174,2025-05-31,in_progress,94
E000641,S4924,C123,2024-06-30,enrolled,15
E000642,S2804,C130,2025-10-12,enrolled,28
E000643,S2597,C003,2025-03-16,enrolled,31
E000644,S3729,C189,2023-08-02,enrolled,62
E000645,S1340,C128,2025-07-23,enrolled,92
E000646,S4427,C016,2025-07-05,enrolled,15
E000647,S0627,C030,2025-06-14,completed,53
E000648,S1239,C070,2024-04-23,enrolled,18
E000649,S1688,C199,2024-06-20,in_progress,79
E000650,S3973,C122,2025-07-16,completed,39
E000651,S3264,C183,2023-10-25,in_progress,71
E000652,S0510,C100,2024-11-22,enrolled,44
E000653,S2880,C136,2024-04-17,in_progress,83
E000654,S0120,C141,2025-06-27,dropped,29
E000655,S4009,C024,2025-08-19,dropped,44
E000656,S1415,C148,2025-06-21,enrolled,68
E000657,S0221,C107,2021-12-18,enrolled,32
E000658,S4386,C156,2025-05-30,completed,91
E000659,S0600,C145,2021-05-03,enrolled,28
E000660,S2548,C141,2025-09-16,enrolled,43
E000661,S3850,C006,2024-08-27,completed,52
E000662,S0753,C068,2024-02-17,completed,29
E000663,S0594,C056,2024-10-05,enrolled,60
E000664,S2861,C059,2024-12-07,enrolled,94
E000665,S4839,C009,2022-11-06,enrolled,47
E000666,S3924,C131,2025-08-08,enrolled,70
E000667,S4325,C192,2025-04-14,enrolled,32
E000668,S3431,C130,2025-07-31,enrolled,9
E000669,S3681,C119,2025-09-24,in_progress,29
E000670,S0180,C086,2023-02-20,in_progress,30
E000671,S2929,C079,2024-06-05,enrolled,4
E000672,S2349,C199,2025-01-24,enrolled,71
E000673,S2090,C141,2024-03-08,enrolled,68
E000674,S0450,C149,2021-12-06,enrolled,17
E000675,S4208,C005,2023-06-06,enrolled,9
E000676,S0185,C092,2021-11-17,enrolled,17
E000677,S3345,C157,2023-06-23,in_progress,43
E000678,S3767,C057,2025-01-04,enrolled,23
E000679,S1700,C017,2025-08-09,in_progress,99
E000680,S3644,C161,2024-04-17,completed,92
E000681,S1626,C082,2024-04-03,enrolled,46
E000682,S3975,C003,2022-04-04,in_progress,47
E000683,S4211,C047,2024-12-06,completed,12
E000684,S1595,C079,2023-06-18,in_progress,37
E000685,S4361,C129,2025-09-10,in_progress,26
E000686,S4899,C029,2025-09-23,enrolled,62
E000687,S1224,C047,2021-08-09,in_progress,37
E000688,S0225,C060,2022-06-11,in_progress,54
E000689,S3777,C154,2023-06-25,enrolled,18
E000690,S1220,C152,2022-08-12,enrolled,74
E000691,S4852,C058,2024-04-12,completed,20
E000692,S0841,C011,2025-08-06,enrolled,20
E000693,S0263,C082,2025-04-21,enrolled,73
E000694,S4252,C128,2024-01-13,enrolled,14
E000695,S1400,C159,2024-03-16,in_progress,14
E000696,S4635,C089,2023-05-11,dropped,22
E000697,S1231,C144,2025-06-03,completed,42
E000698,S1529,C042,2024-03-11,enrolled,42
E000699,S3796,C033,2024-04-13,enrolled,21
E000700,S4627,C068,2025-08-05,enrolled,55
E000701,S1632,C100,2022-12-03,completed,9
E000702,S0308,C144,2025-09-24,enrolled,11
E000703,S3707,C013,2024-04-16,completed,25
E000704,S1661,C153,2024-12-13,enrolled,98
E000705,S1433,C164,2025-02-22,enrolled,4
E000706,S1669,C050,2024-12-06,dropped,37
E000707,S0610,C085,2025-10-11,enrolled,82
E000708,S4071,C059,2023-07-18,completed,68
E000709,S3539,C182,2024-11-08,enrolled,37
E000710,S3559,C018,2025-07-07,completed,50
E000711,S2200,C095,2025-03-25,enrolled,62
E000712,S2276,C193,2025-07-31,enrolled,60
E000713,S1538,C084,2023-02-13,enrolled,98
E000714,S1481,C151,2024-10-24,enrolled,81
E000715,S4947,C036,2025-09-22,enrolled,62
E000716,S1697,C016,2024-02-18,enrolled,25
E000717,S2643,C172,2023-06-30,enrolled,58
E000718,S1466,C153,2025-02-16,in_progress,79
E000719,S0702,C038,2022-08-22,in_progress,71
E000720,S2495,C141,2025-04-12,completed,91
E000721,S0318,C083,2025-09-21,completed,89
E000722,S2476,C072,2024-11-22,in_progress,49
E000723,S2221,C073,2023-01-29,in_progress,96
E000724,S3782,C090,2024-08-21,in_progress,43
E000725,S0832,C164,2025-09-06,enrolled,30
E000726,S4704,C159,2024-07-19,completed,95
E000727,S1538,C111,2023-03-23,completed,60
E000728,S4817,C110,2025-07-22,completed,43
E000729,S0191,C107,2023-07-13,completed,99
E000730,S1492,C160,2024-11-13,enrolled,14
E000731,S2103,C081,2025-08-12,enrolled,61
E000732,S2339,C151,2025-02-19,enrolled,67
E000733,S1242,C011,2023-08-14,completed,49
E000734,S3293,C124,2024-08-15,in_progress,63
E000735,S0869,C039,2025-05-15,enrolled,0
E000736,S1163,C131,2022-05-26,completed,85
E000737,S3889,C073,2024-04-28,in_progress,85
E000738,S0458,C042,2025-06-25,dropped,27
E000739,S2882,C186,2025-06-17,in_progress,54
E000740,S2899,C173,2024-12-11,enrolled,71
E000741,S4464,C039,2023-07-15,in_progress,19
E000742,S0684,C122,2024-12-09,in_progress,63
E000743,S3755,C010,2025-07-22,completed,43
E000744,S4330,C165,2024-03-28,completed,9
E000745,S1544,C036,2023-01-30,enrolled,25
E000746,S3729,C032,2024-12-02,enrolled,45
E000747,S4254,C172,2025-10-06,in_progress,81
E000748,S2800,C033,2025-10-04,in_progress,69
E000749,S4808,C025,2023-08-03,enrolled,34
E000750,S4056,C039,2025-06-01,enrolled,84
E000751,S3492,C174,2024-11-13,dropped,18
E000752,S0830,C180,2024-06-20,enrolled,79
E000753,S1970,C168,2025-10-27,in_progress,9
E000754,S2423,C068,2025-10-22,enrolled,46
E000755,S2233,C161,2024-06-12,completed,9
E000756,S1517,C052,2025-08-06,completed,24
E000757,S4324,C095,2024-05-03,enrolled,38
E000758,S3901,C172,2024-09-19,enrolled,26
E000759,S4271,C044,2024-06-25,in_progress,82
E000760,S3147,C181,2025-10-04,enrolled,22
E000761,S2107,C088,2024-10-02,in_progress,8
E000762,S0065,C117,2025-03-11,completed,85
E000763,S0034,C182,2022-11-22,enrolled,56
E000764,S0868,C027,2023-10-11,enrolled,72
E000765,S1897,C039,2025-04-01,enrolled,4
E000766,S4820,C171,2021-07-27,dropped,43
E000767,S4008,C198,2023-11-18,in_progress,58
E000768,S1562,C132,2022-07-28,completed,49
E000769,S4278,C143,2025-10-18,enrolled,5
E000770,S0062,C015,2024-05-23,enrolled,77
E000771,S3873,C052,2022-10-09,completed,47
E000772,S2465,C049,2022-06-15,completed,59
E000773,S4611,C077,2021-12-07,in_progress,67
E000774,S2468,C141,2023-07-28,enrolled,64
E000775,S3909,C049,2025-09-16,enrolled,24
E000776,S4015,C099,2022-12-24,enrolled,47
E000777,S4593,C116,2021-01-17,completed,93
E000778,S0856,C157,2025-09-24,enrolled,13
E000779,S0228,C155,2025-03-25,completed,89
E000780,S3635,C108,2024-12-29,completed,82
E000781,S0078,C069,2025-01-17,completed,63
E000782,S0507,C003,2025-06-26,in_progress,96
E000783,S4657,C002,2022-04-20,completed,54
E000784,S2877,C047,2025-09-10,enrolled,12
E000785,S2679,C165,2021-01-15,enrolled,97
E000786,S3291,C194,2025-05-11,completed,77
E000787,S2724,C163,2025-09-08,enrolled,93
E000788,S2589,C133,2025-05-04,enrolled,42
E000789,S3675,C162,2025-10-18,enrolled,23
E000790,S1312,C073,2025-08-10,completed,37
E000791,S3171,C134,2025-01-26,enrolled,13
E000792,S4378,C197,2025-03-15,completed,91
E000793,S3333,C039,2024-05-15,enrolled,80
E000794,S0086,C023,2024-12-26,completed,80
E000795,S3463,C192,2025-09-04,enrolled,33
E000796,S3715,C061,2024-08-27,completed,95
E000797,S3225,C163,2025-07-01,enrolled,25
E000798,S3750,C141,2025-03-17,dropped,15
E000799,S1577,C084,2022-03-24,completed,69
E000800,S3688,C016,2025-09-26,enrolled,46
E000801,S0976,C199,2024-09-08,enrolled,97
E000802,S4258,C156,2022-05-10,enrolled,24
E000803,S0290,C140,2025-04-05,completed,91
E000804,S2477,C137,2025-10-27,in_progress,29
E000805,S2047,C045,2025-07-14,enrolled,59
E000806,S2865,C177,2025-08-11,enrolled,26
E000807,S0804,C041,2024-06-06,dropped,44
E000808,S3414,C142,2024-06-04,completed,95
E000809,S4799,C109,2025-08-22,in_progress,68
E000810,S0405,C049,2025-08-15,in_progress,42
E000811,S2875,C048,2025-08-14,enrolled,35
E000812,S3257,C149,2025-07-06,dropped,20
E000813,S0959,C145,2024-03-16,enrolled,41
E000814,S0999,C194,2025-07-26,enrolled,55
E000815,S0823,C130,2024-08-20,enrolled,25
E000816,S3516,C021,2025-06-28,enrolled,35
E000817,S2341,C007,2023-12-30,completed,60
E000818,S2913,C119,2024-07-08,in_progress,86
E000819,S0488,C122,2025-09-13,enrolled,11
E000820,S1825,C115,2022-04-14,enrolled,23
E000821,S1418,C177,2025-03-28,in_progress,28
E000822,S1457,C074,2025-10-12,completed,98
E000823,S4152,C132,2025-05-06,completed,26
E000824,S0189,C190,2025-05-16,enrolled,33
E000825,S4334,C014,2025-10-26,enrolled,20
E000826,S1825,C124,2022-11-24,completed,9
E000827,S4408,C050,2023-08-15,in_progress,45
E000828,S0559,C106,2025-06-17,enrolled,10
E000829,S0417,C111,2021-10-10,enrolled,99
E000830,S2707,C016,2025-01-25,enrolled,42
E000831,S4650,C116,2023-06-24,enrolled,5
E000832,S1955,C129,2023-05-04,in_progress,45
E000833,S3635,C119,2025-08-19,enrolled,88
E000834,S0819,C117,2025-10-23,in_progress,9
E000835,S0530,C187,2024-10-04,completed,4
E000836,S4923,C143,2025-05-08,in_progress,19
E000837,S4855,C083,2024-11-21,enrolled,92
E000838,S4790,C199,2025-06-10,enrolled,23
E000839,S4404,C140,2025-05-03,in_progress,1
E000840,S0948,C046,2025-04-12,completed,37
E000841,S2148,C071,2024-07-25,enrolled,22
E000842,S1899,C111,2024-01-21,enrolled,58
E000843,S0306,C195,2025-08-30,in_progress,17
E000844,S4602,C042,2024-06-05,enrolled,7
E000845,S1671,C048,2025-07-15,enrolled,48
E000846,S1777,C154,2025-02-15,enrolled,56
E000847,S4434,C080,2025-10-14,in_progress,29
E000848,S4774,C147,2025-07-16,completed,22
E000849,S0125,C013,2022-07-08,enrolled,68
E000850,S4739,C030,2025-01-19,enrolled,1
E000851,S4342,C163,2025-05-11,enrolled,13
E000852,S4369,C118,2025-06-29,enrolled,25
E000853,S3922,C077,2025-03-27,enrolled,83
E000854,S1529,C123,2024-10-23,enrolled,61
E000855,S0687,C010,2022-07-08,enrolled,36
E000856,S0286,C184,2025-10-22,in_progress,56
E000857,S2896,C172,2022-09-03,in_progress,95
E000858,S2648,C135,2025-10-21,enrolled,11
E000859,S3907,C026,2024-06-01,enrolled,15
E000860,S3734,C194,2025-06-26,completed,26
E000861,S2064,C015,2022-04-23,enrolled,61
E000862,S1929,C194,2025-07-28,completed,13
E000863,S4250,C190,2025-09-05,enrolled,45
E000864,S3071,C066,2025-08-29,in_progress,52
E000865,S1493,C100,2023-10-21,completed,31
E000866,S2656,C086,2024-03-09,completed,37
E000867,S0703,C148,2025-10-01,enrolled,53
E000868,S4601,C190,2023-10-23,enrolled,75
E000869,S4203,C195,2025-08-10,in_progress,16
E000870,S3991,C042,2025-01-24,enrolled,5
E000871,S0788,C195,2024-09-25,enrolled,83
E000872,S2424,C016,2025-05-25,enrolled,8
E000873,S1831,C088,2025-10-16,completed,85
E000874,S3891,C171,2025-10-25,completed,24
E000875,S3938,C169,2025-10-09,completed,59
E000876,S4913,C019,2022-02-04,enrolled,48
E000877,S3141,C187,2025-10-18,enrolled,72
E000878,S3190,C133,2022-06-08,enrolled,91
E000879,S0401,C103,2025-10-05,in_progress,21
E000880,S2405,C085,2022-12-16,completed,36
E000881,S0101,C080,2023-08-31,enrolled,77
E000882,S1754,C074,2024-11-05,enrolled,66
E000883,S3845,C160,2025-10-18,completed,83
E000884,S4550,C003,2023-10-27,enrolled,89
E000885,S4847,C168,2025-02-11,in_progress,57
E000886,S0128,C119,2023-04-12,enrolled,94
E000887,S2996,C178,2022-10-01,enrolled,93
E000888,S3945,C016,2025-04-12,completed,91
E000889,S4269,C151,2024-10-02,in_progress,56
E000890,S0329,C148,2025-10-26,completed,53
E000891,S4258,C046,2022-09-05,enrolled,22
E000892,S1473,C187,2022-04-06,enrolled,48
E000893,S2513,C126,2024-11-04,in_progress,92
E000894,S3237,C054,2024-11-03,completed,44
E000895,S2036,C009,2022-03-30,completed,53
E000896,S0890,C070,2024-11-19,enrolled,50
E000897,S1498,C067,2025-10-27,completed,30
E000898,S1229,C067,2025-06-06,in_progress,43
E000899,S1240,C111,2025-09-16,in_progress,94
E000900,S4185,C030,2025-08-03,completed,40
E000901,S2109,C054,2025-08-29,in_progress,98
E000902,S0008,C087,2025-01-06,enrolled,47
E000903,S4646,C193,2024-03-19,completed,58
E000904,S0570,C113,2025-08-05,enrolled,50
E000905,S3146,C103,2024-05-04,in_progress,5
E000906,S3776,C112,2025-02-08,enrolled,0
E000907,S3683,C189,2025-01-10,enrolled,59
E000908,S1817,C197,2025-06-08,dropped,14
E000909,S2222,C100,2022-12-14,completed,34
E000910,S4289,C164,2024-08-20,in_progress,33
E000911,S1062,C154,2022-12-15,enrolled,48
E000912,S4265,C090,2025-07-07,enrolled,90
E000913,S3210,C089,2024-12-29,in_progress,10
E000914,S0427,C030,2024-08-19,enrolled,54
E000915,S2044,C078,2025-09-19,enrolled,87
E000916,S0231,C169,2023-06-01,dropped,17
E000917,S3496,C101,2024-12-02,enrolled,74
E000918,S2008,C066,2025-02-21,in_progress,65
E000919,S4166,C115,2024-07-21,in_progress,17
E000920,S1445,C028,2023-08-19,enrolled,28
E000921,S3420,C090,2025-03-29,enrolled,79
E000922,S0632,C053,2025-08-16,in_progress,37
E000923,S2837,C080,2025-02-28,completed,41
E000924,S1266,C168,2023-05-11,enrolled,64
E000925,S0426,C117,2023-10-25,in_progress,57
E000926,S4711,C066,2025-03-19,completed,53
E000927,S4508,C199,2024-02-08,enrolled,90
E000928,S2725,C012,2025-09-24,completed,26
E000929,S4399,C009,2025-09-14,completed,63
E000930,S4343,C097,2024-05-12,enrolled,63
E000931,S3955,C114,2023-11-22,enrolled,90
E000932,S4209,C167,2023-11-06,completed,5
E000933,S0475,C164,2025-03-29,enrolled,50
E000934,S4654,C062,2025-08-23,completed,63
E000935,S1768,C058,2025-06-24,in_progress,92
E000936,S4999,C199,2024-01-10,enrolled,69
E000937,S3023,C168,2024-12-22,in_progress,87
E000938,S0769,C104,2025-10-08,enrolled,31
E000939,S4801,C065,2024-11-25,completed,80
E000940,S4828,C016,2025-08-14,in_progress,30
E000941,S4903,C095,2025-05-01,enrolled,3
E000942,S1396,C081,2025-04-07,completed,26
E000943,S4893,C092,2024-12-24,enrolled,15
E000944,S1349,C088,2025-10-11,enrolled,100
E000945,S0478,C125,2025-05-25,dropped,4
E000946,S2874,C106,2024-11-25,completed,59
E000947,S0075,C121,2022-11-02,in_progress,81
E000948,S1893,C192,2025-04-24,enrolled,19
E000949,S3531,C044,2023-08-05,enrolled,93
E000950,S2948,C196,2025-07-23,enrolled,70
E000951,S3119,C199,2025-03-07,in_progress,13
E000952,S0008,C173,2025-05-13,enrolled,51
E000953,S3152,C190,2025-03-29,completed,33
E000954,S1169,C054,2025-07-10,completed,23
E000955,S3075,C166,2023-05-08,enrolled,67
E000956,S3820,C092,2024-12-30,enrolled,99
E000957,S4777,C024,2024-11-16,in_progress,16
E000958,S2326,C200,2022-03-14,enrolled,22
E000959,S2812,C003,2024-10-12,enrolled,83
E000960,S3055,C154,2025-04-26,enrolled,22
E000961,S1807,C155,2025-08-25,enrolled,44
E000962,S1152,C075,2025-09-19,enrolled,99
E000963,S1584,C109,2022-04-23,in_progress,87
E000964,S4713,C149,2024-07-21,completed,39
E000965,S4987,C181,2025-04-30,enrolled,74
E000966,S3345,C117,2025-07-15,enrolled,14
E000967,S0671,C109,2024-11-30,in_progress,91
E000968,S1381,C033,2023-04-05,enrolled,86
E000969,S3580,C065,2023-09-07,enrolled,100
E000970,S1452,C197,2025-02-23,enrolled,57
E000971,S1781,C193,2023-08-08,enrolled,96
E000972,S3167,C001,2023-04-19,in_progress,0
E000973,S3974,C162,2024-08-09,enrolled,36
E000974,S0106,C071,2025-08-14,in_progress,77
E000975,S0035,C132,2025-03-17,enrolled,29
E000976,S2095,C123,2024-10-18,enrolled,28
E000977,S3593,C085,2025-10-04,completed,84
E000978,S0662,C050,2025-04-15,completed,60
E000979,S0659,C134,2024-07-14,enrolled,54
E000980,S1515,C069,2022-01-09,enrolled,85
E000981,S1332,C196,2023-10-27,dropped,2
E000982,S2985,C115,2025-09-05,completed,91
E000983,S1476,C089,2024-05-22,enrolled,73
E000984,S0117,C036,2025-10-18,in_progress,55
E000985,S0316,C027,2024-09-03,enrolled,79
E000986,S3335,C167,2024-01-08,completed,95
E000987,S2575,C138,2024-07-05,in_progress,76
E000988,S3564,C109,2025-10-14,enrolled,0
E000989,S1892,C018,2024-07-21,enrolled,85
E000990,S0453,C149,2024-07-31,completed,23
E000991,S1360,C025,2025-04-03,enrolled,99
E000992,S1930,C038,2025-01-24,enrolled,53
E000993,S0679,C173,2025-05-20,completed,82
E000994,S4375,C056,2022-02-24,enrolled,93
E000995,S3774,C150,2023-11-11,completed,64
E000996,S4213,C009,2023-12-12,enrolled,4
E000997,S4657,C011,2025-02-01,enrolled,84
E000998,S4630,C045,2024-12-27,enrolled,47
E000999,S3981,C138,2021-12-27,enrolled,43
E001000,S4278,C065,2025-06-26,enrolled,48
E001001,S4156,C182,2023-07-23,enrolled,36
E001002,S0253,C065,2025-02-09,enrolled,23
E001003,S0345,C011,2024-04-26,enrolled,1
E001004,S0872,C142,2023-10-08,enrolled,99
E001005,S4703,C022,2024-07-04,enrolled,26
E001006,S0099,C061,2024-08-05,enrolled,35
E001007,S1496,C051,2025-05-13,enrolled,11
E001008,S3875,C040,2024-04-22,enrolled,4
E001009,S1860,C074,2024-03-09,in_progress,12
E001010,S2472,C119,2022-11-09,in_progress,55
E001011,S3999,C009,2021-12-30,completed,79
E001012,S1406,C099,2025-04-01,enrolled,70
E001013,S2486,C162,2024-12-14,completed,49
E001014,S4485,C089,2021-10-15,completed,82
E001015,S0132,C024,2025-03-19,in_progress,10
E001016,S0967,C034,2025-09-27,enrolled,46
E001017,S0063,C032,2023-03-11,dropped,31
E001018,S4817,C091,2025-01-28,enrolled,19
E001019,S4820,C122,2022-01-09,completed,0
E001020,S0881,C149,2024-09-23,completed,35
E001021,S3964,C066,2025-10-11,completed,98
E001022,S3455,C018,2025-02-02,completed,14
E001023,S0106,C119,2025-04-26,completed,43
E001024,S0014,C047,2024-02-18,completed,61
E001025,S2029,C191,2023-05-20,enrolled,96
E001026,S4240,C004,2023-03-10,completed,48
E001027,S0912,C193,2024-08-02,in_progress,41
E001028,S2252,C080,2025-02-10,enrolled,41
E001029,S0842,C142,2024-09-15,completed,12
E001030,S1252,C162,2023-01-18,enrolled,25
E001031,S3050,C158,2025-09-29,completed,54
E001032,S4057,C156,2023-05-16,enrolled,31
E001033,S4201,C171,2021-10-07,enrolled,83
E001034,S0817,C200,2023-12-14,enrolled,6
E001035,S3622,C126,2022-09-23,in_progress,86
E001036,S4750,C119,2023-07-19,completed,0
E001037,S3368,C087,2024-02-06,in_progress,77
E001038,S2794,C130,2025-05-09,in_progress,6
E001039,S4093,C071,2025-09-03,enrolled,2
E001040,S4114,C187,2025-09-08,completed,14
E001041,S3160,C012,2025-05-31,enrolled,86
E001042,S4309,C165,2025-09-25,enrolled,73
E001043,S4498,C066,2023-02-20,enrolled,47
E001044,S4368,C041,2025-06-28,in_progress,25
E001045,S0262,C167,2023-03-18,enrolled,62
E001046,S3558,C100,2024-05-13,completed,26
E001047,S3825,C168,2023-10-12,in_progress,27
E001048,S1756,C089,2025-09-28,enrolled,21
E001049,S3305,C054,2025-08-03,completed,1
E001050,S3151,C061,2024-02-21,enrolled,91
E001051,S3654,C097,2022-06-11,completed,24
